date,nav
10-12-2025,6002.278
09-12-2025,6002.302
08-12-2025,6002.0388
05-12-2025,5999.0953
04-12-2025,5996.9391
03-12-2025,5996.3511
02-12-2025,5995.7798
01-12-2025,5994.9936
28-11-2025,5992.5375
27-11-2025,5991.5695
26-11-2025,5990.4554
25-11-2025,5989.3488
24-11-2025,5988.0799
21-11-2025,5985.1789
20-11-2025,5984.2663
19-11-2025,5983.4016
18-11-2025,5982.3808
17-11-2025,5981.2066
14-11-2025,5978.3518
13-11-2025,5977.4171
12-11-2025,5976.3688
11-11-2025,5975.0374
10-11-2025,5973.9734
07-11-2025,5971.0247
06-11-2025,5969.9256
04-11-2025,5967.9587
03-11-2025,5966.9646
31-10-2025,5963.9425
30-10-2025,5962.9105
29-10-2025,5962.2436
28-10-2025,5961.2816
27-10-2025,5959.9594
24-10-2025,5957.0133
23-10-2025,5956.2661
20-10-2025,5953.5542
17-10-2025,5950.679
16-10-2025,5949.9941
15-10-2025,5949.6158
14-10-2025,5948.725
13-10-2025,5947.7955
10-10-2025,5944.8495
09-10-2025,5943.9808
08-10-2025,5943.1699
07-10-2025,5942.4446
06-10-2025,5941.7936
03-10-2025,5938.4748
01-10-2025,5935.6
30-09-2025,5933.5373
26-09-2025,5928.0474
25-09-2025,5927.3108
24-09-2025,5926.6741
23-09-2025,5925.9531
22-09-2025,5924.9723
19-09-2025,5922.1357
18-09-2025,5921.2244
17-09-2025,5919.7048
16-09-2025,5918.118
15-09-2025,5916.611
12-09-2025,5913.8365
11-09-2025,5913.2938
10-09-2025,5912.0041
09-09-2025,5911.3924
05-09-2025,5908.5683
04-09-2025,5907.6123
03-09-2025,5906.7644
02-09-2025,5905.9868
01-09-2025,5905.5718
29-08-2025,5902.9876
28-08-2025,5902.4099
26-08-2025,5900.7107
25-08-2025,5899.9888
22-08-2025,5897.2374
21-08-2025,5896.2147
20-08-2025,5895.2164
19-08-2025,5894.2742
18-08-2025,5892.9896
14-08-2025,5889.2636
13-08-2025,5888.1247
12-08-2025,5887.3908
11-08-2025,5887.2286
08-08-2025,5884.8484
07-08-2025,5884.0837
06-08-2025,5883.3045
05-08-2025,5883.4482
04-08-2025,5882.1589
01-08-2025,5878.7932
31-07-2025,5877.5109
30-07-2025,5876.5092
29-07-2025,5875.6626
28-07-2025,5875.1043
25-07-2025,5872.8052
24-07-2025,5872.0366
23-07-2025,5871.1828
22-07-2025,5869.8417
21-07-2025,5869.1171
18-07-2025,5866.4951
17-07-2025,5865.3853
16-07-2025,5864.3753
15-07-2025,5863.6201
14-07-2025,5862.5908
11-07-2025,5858.9296
10-07-2025,5858.4766
09-07-2025,5857.2164
08-07-2025,5856.9332
07-07-2025,5856.2977
04-07-2025,5853.3606
03-07-2025,5852.4845
02-07-2025,5851.0981
01-07-2025,5847.481
30-06-2025,5843.7929
27-06-2025,5840.5596
26-06-2025,5839.2453
25-06-2025,5838.0925
24-06-2025,5838.486
23-06-2025,5837.2267
20-06-2025,5833.9386
19-06-2025,5832.8313
18-06-2025,5831.6321
17-06-2025,5830.1383
16-06-2025,5829.3242
13-06-2025,5826.4969
12-06-2025,5826.0507
11-06-2025,5825.4478
10-06-2025,5827.1891
09-06-2025,5829.1614
06-06-2025,5825.1945
05-06-2025,5816.4301
04-06-2025,5814.4359
03-06-2025,5812.5765
02-06-2025,5810.056
30-05-2025,5806.6169
29-05-2025,5805.6326
28-05-2025,5803.8799
27-05-2025,5801.7666
26-05-2025,5800.4584
23-05-2025,5797.5783
22-05-2025,5795.8073
21-05-2025,5795.4048
20-05-2025,5793.6894
19-05-2025,5791.2421
16-05-2025,5787.4816
15-05-2025,5784.8317
14-05-2025,5783.7466
13-05-2025,5780.0491
09-05-2025,5773.3156
08-05-2025,5774.8342
07-05-2025,5776.0155
06-05-2025,5774.9972
05-05-2025,5773.1211
02-05-2025,5769.7362
30-04-2025,5767.1752
29-04-2025,5766.6546
28-04-2025,5765.5012
25-04-2025,5762.4356
24-04-2025,5762.4655
23-04-2025,5760.6599
22-04-2025,5759.3888
21-04-2025,5758.0083
17-04-2025,5751.9598
16-04-2025,5750.2512
15-04-2025,5749.0705
11-04-2025,5744.5695
09-04-2025,5740.7071
08-04-2025,5736.6882
07-04-2025,5735.1937
04-04-2025,5732.122
03-04-2025,5730.5444
02-04-2025,5726.3244
31-03-2025,5716.824
28-03-2025,5713.7697
27-03-2025,5705.1533
26-03-2025,5704.2365
25-03-2025,5701.1631
24-03-2025,5700.1857
21-03-2025,5693.8851
20-03-2025,5689.694
19-03-2025,5687.3531
18-03-2025,5685.3043
17-03-2025,5683.8145
13-03-2025,5679.1086
12-03-2025,5677.2615
11-03-2025,5676.1432
10-03-2025,5675.2614
07-03-2025,5671.5
06-03-2025,5670.7057
05-03-2025,5669.8421
04-03-2025,5669.5153
03-03-2025,5668.836
28-02-2025,5666.3039
27-02-2025,5665.5035
25-02-2025,5663.4085
24-02-2025,5662.8036
21-02-2025,5658.526
20-02-2025,5657.2867
18-02-2025,5655.0607
17-02-2025,5654.1189
14-02-2025,5651.0746
13-02-2025,5650.1659
12-02-2025,5648.4814
11-02-2025,5647.2714
10-02-2025,5646.022
07-02-2025,5644.185
06-02-2025,5644.1449
05-02-2025,5641.2929
04-02-2025,5639.5493
03-02-2025,5638.0374
31-01-2025,5634.8733
30-01-2025,5633.6602
29-01-2025,5632.2632
28-01-2025,5630.4184
27-01-2025,5629.0101
24-01-2025,5625.5281
23-01-2025,5624.5255
22-01-2025,5623.6568
21-01-2025,5622.9541
20-01-2025,5621.8468
17-01-2025,5618.584
16-01-2025,5617.329
15-01-2025,5615.6509
14-01-2025,5613.9876
13-01-2025,5613.1264
10-01-2025,5610.3063
09-01-2025,5608.9131
08-01-2025,5608.6713
07-01-2025,5608.3364
06-01-2025,5607.5187
03-01-2025,5604.3724
02-01-2025,5603.5453
01-01-2025,5602.0594
31-12-2024,5600.5771
30-12-2024,5597.3384
27-12-2024,5594.0951
26-12-2024,5592.9244
24-12-2024,5590.9435
23-12-2024,5590.4471
20-12-2024,5588.072
19-12-2024,5587.01
18-12-2024,5586.4179
17-12-2024,5585.572
16-12-2024,5584.4671
13-12-2024,5580.9232
12-12-2024,5580.6696
11-12-2024,5580.1419
10-12-2024,5579.1651
09-12-2024,5578.25
06-12-2024,5575.0097
05-12-2024,5573.6012
04-12-2024,5572.0927
03-12-2024,5570.896
02-12-2024,5569.9305
29-11-2024,5566.4874
28-11-2024,5565.3431
27-11-2024,5564.3652
26-11-2024,5563.3251
25-11-2024,5562.2563
22-11-2024,5559.0282
21-11-2024,5557.9843
19-11-2024,5556.1305
18-11-2024,5555.0635
14-11-2024,5550.9097
13-11-2024,5549.7643
12-11-2024,5548.5622
11-11-2024,5547.5341
08-11-2024,5544.3048
07-11-2024,5543.2316
06-11-2024,5541.99
05-11-2024,5540.8795
04-11-2024,5539.5214
31-10-2024,5535.049
30-10-2024,5533.6549
29-10-2024,5532.5972
28-10-2024,5531.4854
25-10-2024,5528.4234
24-10-2024,5527.3884
23-10-2024,5526.2009
22-10-2024,5525.1776
21-10-2024,5524.1631
18-10-2024,5521.333
17-10-2024,5520.2522
16-10-2024,5519.2375
15-10-2024,5518.1759
14-10-2024,5517.3612
11-10-2024,5514.3907
10-10-2024,5512.9468
09-10-2024,5511.8431
08-10-2024,5510.3208
07-10-2024,5509.299
04-10-2024,5506.0251
03-10-2024,5504.5299
01-10-2024,5501.9906
30-09-2024,5500.7013
27-09-2024,5495.2936
26-09-2024,5493.8571
25-09-2024,5492.655
24-09-2024,5491.7099
23-09-2024,5490.5892
20-09-2024,5487.3347
19-09-2024,5486.1019
17-09-2024,5483.7926
16-09-2024,5482.4736
13-09-2024,5479.344
12-09-2024,5477.9222
11-09-2024,5477.0398
10-09-2024,5475.9756
09-09-2024,5475.0575
06-09-2024,5471.7431
05-09-2024,5470.9194
04-09-2024,5469.7871
03-09-2024,5468.8173
02-09-2024,5467.6346
30-08-2024,5464.4471
29-08-2024,5463.5324
28-08-2024,5462.7689
27-08-2024,5461.7292
26-08-2024,5461.0959
23-08-2024,5458.18
22-08-2024,5457.1012
21-08-2024,5455.8625
20-08-2024,5454.3508
19-08-2024,5452.8782
16-08-2024,5449.5862
14-08-2024,5447.357
13-08-2024,5446.294
12-08-2024,5445.8783
09-08-2024,5442.9315
08-08-2024,5441.9641
07-08-2024,5441.0345
06-08-2024,5439.9349
05-08-2024,5439.0651
02-08-2024,5435.8684
01-08-2024,5434.8589
31-07-2024,5433.6933
30-07-2024,5432.772
29-07-2024,5431.7904
26-07-2024,5428.5956
25-07-2024,5427.5873
24-07-2024,5426.637
23-07-2024,5425.4758
22-07-2024,5424.1728
19-07-2024,5421.0041
18-07-2024,5419.9047
16-07-2024,5417.6751
15-07-2024,5416.6718
12-07-2024,5413.3353
11-07-2024,5412.4014
10-07-2024,5411.1036
09-07-2024,5410.0477
08-07-2024,5408.9972
05-07-2024,5405.9933
04-07-2024,5404.8862
03-07-2024,5403.6893
02-07-2024,5402.0965
01-07-2024,5399.8431
28-06-2024,5395.8631
27-06-2024,5393.747
26-06-2024,5392.8702
25-06-2024,5392.2884
24-06-2024,5391.5451
21-06-2024,5388.5437
20-06-2024,5387.3667
19-06-2024,5386.0054
18-06-2024,5384.8341
14-06-2024,5380.5567
13-06-2024,5379.5388
12-06-2024,5378.4232
11-06-2024,5377.1007
10-06-2024,5375.5307
07-06-2024,5372.2291
06-06-2024,5371.2112
05-06-2024,5369.9555
04-06-2024,5369.0379
03-06-2024,5369.1209
31-05-2024,5365.8097
30-05-2024,5364.7137
29-05-2024,5363.2902
28-05-2024,5362.1042
27-05-2024,5361.4316
24-05-2024,5358.5147
22-05-2024,5356.3608
21-05-2024,5355.2502
17-05-2024,5350.4153
16-05-2024,5349.5038
15-05-2024,5348.7106
14-05-2024,5347.522
13-05-2024,5346.0212
10-05-2024,5342.7724
09-05-2024,5342.3428
08-05-2024,5341.9087
07-05-2024,5341.0415
06-05-2024,5339.654
03-05-2024,5336.1567
02-05-2024,5334.9028
30-04-2024,5332.5376
29-04-2024,5331.6499
26-04-2024,5329.7189
25-04-2024,5328.7384
24-04-2024,5328.1588
23-04-2024,5327.986
22-04-2024,5326.3075
19-04-2024,5323.488
18-04-2024,5322.9549
16-04-2024,5321.3584
15-04-2024,5320.2438
12-04-2024,5317.4247
10-04-2024,5315.0084
08-04-2024,5311.3856
05-04-2024,5308.5645
04-04-2024,5306.7555
03-04-2024,5304.7841
02-04-2024,5304.0112
31-03-2024,5300.0371
28-03-2024,5297.0087
27-03-2024,5290.4767
26-03-2024,5289.8511
22-03-2024,5286.4682
21-03-2024,5285.8535
20-03-2024,5284.6048
19-03-2024,5283.2986
18-03-2024,5282.1891
15-03-2024,5278.4609
14-03-2024,5277.4985
13-03-2024,5276.9295
12-03-2024,5275.5439
11-03-2024,5274.1498
07-03-2024,5269.8128
06-03-2024,5268.4947
05-03-2024,5266.8776
04-03-2024,5265.3638
01-03-2024,5261.5919
29-02-2024,5260.251
28-02-2024,5259.1081
27-02-2024,5257.5008
26-02-2024,5256.6
23-02-2024,5253.4712
22-02-2024,5252.4138
21-02-2024,5250.0855
20-02-2024,5248.6377
16-02-2024,5244.0761
15-02-2024,5242.6289
14-02-2024,5241.2555
13-02-2024,5240.0332
12-02-2024,5239.0724
09-02-2024,5236.1159
08-02-2024,5235.5175
07-02-2024,5234.3976
06-02-2024,5233.0702
05-02-2024,5232.0589
02-02-2024,5228.987
01-02-2024,5227.8426
31-01-2024,5226.6958
30-01-2024,5225.6473
29-01-2024,5224.7227
25-01-2024,5220.4806
24-01-2024,5219.4493
23-01-2024,5218.8964
19-01-2024,5215.4828
18-01-2024,5214.4832
17-01-2024,5213.6768
16-01-2024,5212.6448
15-01-2024,5211.8996
12-01-2024,5208.7335
11-01-2024,5207.6081
10-01-2024,5206.6308
09-01-2024,5205.5933
08-01-2024,5204.44
05-01-2024,5201.3986
04-01-2024,5200.3198
03-01-2024,5199.3473
02-01-2024,5198.237
01-01-2024,5197.2106
29-12-2023,5193.5766
28-12-2023,5191.4852
27-12-2023,5190.1856
26-12-2023,5189.3786
22-12-2023,5185.1321
21-12-2023,5184.3051
20-12-2023,5183.1792
19-12-2023,5182.0673
18-12-2023,5180.8939
15-12-2023,5178.0931
14-12-2023,5177.1524
13-12-2023,5176.1125
12-12-2023,5175.2278
11-12-2023,5174.6676
08-12-2023,5171.7529
07-12-2023,5170.8441
06-12-2023,5169.7717
05-12-2023,5168.7266
04-12-2023,5167.6094
01-12-2023,5164.7124
30-11-2023,5163.9629
29-11-2023,5163.0656
28-11-2023,5162.1408
24-11-2023,5158.0903
23-11-2023,5157.1238
22-11-2023,5156.2053
21-11-2023,5155.3252
20-11-2023,5154.4694
17-11-2023,5151.4842
16-11-2023,5150.4705
15-11-2023,5149.5885
13-11-2023,5147.5146
10-11-2023,5144.3649
09-11-2023,5143.6261
08-11-2023,5142.8513
07-11-2023,5141.9136
06-11-2023,5140.8425
03-11-2023,5137.6592
02-11-2023,5136.4273
01-11-2023,5135.4541
31-10-2023,5134.2875
30-10-2023,5133.2666
27-10-2023,5130.8988
26-10-2023,5129.78
25-10-2023,5128.7631
23-10-2023,5126.8681
20-10-2023,5124.0558
19-10-2023,5123.2239
18-10-2023,5122.5565
17-10-2023,5121.4613
16-10-2023,5120.5154
13-10-2023,5117.9674
12-10-2023,5117.0745
11-10-2023,5116.1458
10-10-2023,5115.025
09-10-2023,5114.2686
06-10-2023,5111.5197
05-10-2023,5111.21
04-10-2023,5110.153
03-10-2023,5108.6726
30-09-2023,5105.5501
29-09-2023,5104.5685
27-09-2023,5102.1423
26-09-2023,5100.8639
25-09-2023,5100.2951
22-09-2023,5097.3696
21-09-2023,5096.3256
20-09-2023,5095.7244
18-09-2023,5093.8039
15-09-2023,5091.1568
14-09-2023,5090.1453
13-09-2023,5089.1732
12-09-2023,5088.2771
11-09-2023,5087.4868
08-09-2023,5084.7079
07-09-2023,5083.722
06-09-2023,5082.772
05-09-2023,5081.8207
04-09-2023,5080.6577
01-09-2023,5077.8025
31-08-2023,5076.7648
30-08-2023,5075.8053
29-08-2023,5074.6012
28-08-2023,5073.6043
25-08-2023,5070.6754
24-08-2023,5069.6703
23-08-2023,5068.5481
22-08-2023,5067.7783
21-08-2023,5066.7137
18-08-2023,5063.5186
17-08-2023,5062.4447
14-08-2023,5060.4159
11-08-2023,5057.8363
10-08-2023,5057.6916
09-08-2023,5057.0763
08-08-2023,5056.1337
07-08-2023,5055.1632
04-08-2023,5052.3465
03-08-2023,5051.485
02-08-2023,5050.6815
01-08-2023,5049.9681
31-07-2023,5048.9266
28-07-2023,5046.2306
27-07-2023,5045.4077
26-07-2023,5044.5696
25-07-2023,5043.5119
24-07-2023,5042.5025
21-07-2023,5039.6374
20-07-2023,5038.5536
19-07-2023,5037.1063
18-07-2023,5036.279
17-07-2023,5035.2332
14-07-2023,5032.5397
13-07-2023,5031.2973
12-07-2023,5029.9035
11-07-2023,5028.798
10-07-2023,5027.7619
07-07-2023,5025.1711
06-07-2023,5024.0604
05-07-2023,5023.1911
04-07-2023,5022.0079
03-07-2023,5020.3836
30-06-2023,5016.9921
28-06-2023,5014.8176
27-06-2023,5013.5975
26-06-2023,5012.8809
23-06-2023,5010.3598
22-06-2023,5009.8954
21-06-2023,5008.6614
20-06-2023,5007.8745
19-06-2023,5006.9865
16-06-2023,5003.9814
15-06-2023,5002.8186
14-06-2023,5001.8616
13-06-2023,5000.2152
12-06-2023,4998.8233
09-06-2023,4996.2044
08-06-2023,4995.9409
07-06-2023,4995.4622
06-06-2023,4994.3002
05-06-2023,4993.0346
02-06-2023,4990.0511
01-06-2023,4988.8385
31-05-2023,4987.2829
30-05-2023,4986.4929
29-05-2023,4985.5343
26-05-2023,4983.2404
25-05-2023,4982.3941
24-05-2023,4981.7631
23-05-2023,4981.1777
22-05-2023,4981.3721
19-05-2023,4975.8054
18-05-2023,4974.5789
17-05-2023,4973.2457
16-05-2023,4971.8411
15-05-2023,4969.7348
12-05-2023,4966.2931
11-05-2023,4965.4888
10-05-2023,4964.5985
09-05-2023,4963.4563
08-05-2023,4962.7655
04-05-2023,4958.7909
03-05-2023,4957.8892
02-05-2023,4956.5376
28-04-2023,4953.5802
27-04-2023,4952.9107
26-04-2023,4952.2917
25-04-2023,4951.2321
24-04-2023,4950.3
21-04-2023,4947.616
20-04-2023,4946.6385
19-04-2023,4945.6851
18-04-2023,4944.4691
17-04-2023,4942.8765
13-04-2023,4938.9491
12-04-2023,4937.7767
11-04-2023,4935.9458
10-04-2023,4935.0426
06-04-2023,4930.1761
05-04-2023,4926.3066
03-04-2023,4924.5576
31-03-2023,4921.7155
29-03-2023,4915.7024
28-03-2023,4911.9693
27-03-2023,4911.3784
24-03-2023,4909.7777
23-03-2023,4909.366
21-03-2023,4906.6467
20-03-2023,4904.6736
17-03-2023,4900.9665
16-03-2023,4900.3
15-03-2023,4899.9024
14-03-2023,4899.157
13-03-2023,4897.8864
10-03-2023,4892.7144
09-03-2023,4890.7312
08-03-2023,4889.4136
06-03-2023,4887.7219
03-03-2023,4884.9987
02-03-2023,4884.191
01-03-2023,4883.7542
28-02-2023,4883.0447
27-02-2023,4881.9457
24-02-2023,4879.8682
23-02-2023,4879.256
22-02-2023,4878.6066
21-02-2023,4878.2092
20-02-2023,4877.4781
17-02-2023,4875.0045
16-02-2023,4874.1626
15-02-2023,4873.2698
14-02-2023,4872.3521
13-02-2023,4871.84
10-02-2023,4868.889
09-02-2023,4867.6435
08-02-2023,4867.0541
07-02-2023,4866.7645
06-02-2023,4865.8858
03-02-2023,4863.0655
02-02-2023,4862.0712
01-02-2023,4860.9087
31-01-2023,4859.608
30-01-2023,4858.6105
27-01-2023,4856.2499
25-01-2023,4854.3406
24-01-2023,4853.5428
23-01-2023,4852.3769
20-01-2023,4850.3717
19-01-2023,4849.4433
18-01-2023,4848.4779
17-01-2023,4847.748
16-01-2023,4846.8968
13-01-2023,4844.4447
12-01-2023,4843.8117
11-01-2023,4842.8852
10-01-2023,4842.2513
09-01-2023,4841.5665
06-01-2023,4839.1205
05-01-2023,4838.2055
04-01-2023,4837.2825
03-01-2023,4836.6654
02-01-2023,4835.6726
30-12-2022,4832.4416
29-12-2022,4830.6366
28-12-2022,4829.6393
27-12-2022,4828.4262
26-12-2022,4827.4361
23-12-2022,4824.8666
22-12-2022,4823.8607
21-12-2022,4822.8082
20-12-2022,4821.9236
19-12-2022,4821.0899
16-12-2022,4818.3944
15-12-2022,4817.6496
14-12-2022,4816.8856
13-12-2022,4815.7694
12-12-2022,4814.8064
09-12-2022,4812.0976
08-12-2022,4810.9594
07-12-2022,4809.8806
06-12-2022,4809.7359
05-12-2022,4808.5531
02-12-2022,4805.6153
01-12-2022,4804.6714
30-11-2022,4803.702
29-11-2022,4802.6233
28-11-2022,4801.6441
25-11-2022,4798.8306
24-11-2022,4797.8653
23-11-2022,4797.0432
22-11-2022,4796.1731
21-11-2022,4795.592
18-11-2022,4792.9297
17-11-2022,4792.1498
16-11-2022,4790.8597
15-11-2022,4789.6235
14-11-2022,4788.6422
11-11-2022,4785.9519
10-11-2022,4784.6486
09-11-2022,4783.6951
07-11-2022,4782.0135
04-11-2022,4779.3106
03-11-2022,4778.3629
02-11-2022,4777.494
01-11-2022,4776.3935
31-10-2022,4775.3215
28-10-2022,4772.4939
27-10-2022,4771.9116
25-10-2022,4769.6382
21-10-2022,4766.0779
20-10-2022,4765.9275
19-10-2022,4765.3101
18-10-2022,4764.8776
17-10-2022,4763.8856
14-10-2022,4761.2049
13-10-2022,4760.9857
12-10-2022,4760.2893
11-10-2022,4759.9544
10-10-2022,4760.9666
07-10-2022,4759.8123
06-10-2022,4759.7043
04-10-2022,4758.2177
03-10-2022,4756.8968
30-09-2022,4753.1669
29-09-2022,4751.0903
28-09-2022,4748.7921
27-09-2022,4747.9878
26-09-2022,4748.9929
23-09-2022,4748.4249
22-09-2022,4748.3794
21-09-2022,4748.1439
20-09-2022,4748.1787
19-09-2022,4748.6951
16-09-2022,4746.4594
15-09-2022,4746.1608
14-09-2022,4746.0148
13-09-2022,4746.1654
12-09-2022,4745.6667
09-09-2022,4743.7475
08-09-2022,4743.0082
07-09-2022,4742.3355
06-09-2022,4741.5332
05-09-2022,4740.6276
02-09-2022,4738.0271
01-09-2022,4737.0132
30-08-2022,4735.4654
29-08-2022,4734.7974
26-08-2022,4732.6881
25-08-2022,4732.2661
24-08-2022,4731.7676
23-08-2022,4730.9164
22-08-2022,4730.0494
19-08-2022,4727.9443
18-08-2022,4727.0674
17-08-2022,4726.2839
12-08-2022,4722.2678
11-08-2022,4721.6218
10-08-2022,4720.8499
08-08-2022,4719.2694
05-08-2022,4717.2189
04-08-2022,4717.3196
03-08-2022,4716.4678
02-08-2022,4715.8905
01-08-2022,4714.5361
29-07-2022,4711.2872
28-07-2022,4710.3011
27-07-2022,4709.4904
26-07-2022,4709.6138
25-07-2022,4709.8015
22-07-2022,4707.6646
21-07-2022,4707.005
20-07-2022,4707.0615
19-07-2022,4706.7889
18-07-2022,4706.4281
15-07-2022,4704.6836
14-07-2022,4703.9887
13-07-2022,4703.3254
12-07-2022,4702.207
11-07-2022,4701.8292
08-07-2022,4699.9447
07-07-2022,4699.4328
06-07-2022,4698.6958
05-07-2022,4697.1427
04-07-2022,4695.8615
01-07-2022,4693.1419
30-06-2022,4691.8689
29-06-2022,4690.6171
28-06-2022,4690.0126
27-06-2022,4689.5122
24-06-2022,4687.3746
23-06-2022,4686.3543
22-06-2022,4685.4043
21-06-2022,4684.3607
20-06-2022,4683.6357
17-06-2022,4681.5415
16-06-2022,4681.3669
15-06-2022,4681.0599
14-06-2022,4680.7705
13-06-2022,4680.1182
10-06-2022,4678.9235
09-06-2022,4678.2477
08-06-2022,4677.4139
07-06-2022,4674.5003
06-06-2022,4675.7967
03-06-2022,4674.391
02-06-2022,4673.7496
01-06-2022,4673.3433
31-05-2022,4672.3555
30-05-2022,4671.509
27-05-2022,4669.7316
26-05-2022,4669.0501
25-05-2022,4668.4291
24-05-2022,4667.5383
23-05-2022,4666.596
20-05-2022,4664.2514
19-05-2022,4663.7603
18-05-2022,4663.6769
17-05-2022,4663.1568
13-05-2022,4660.4211
12-05-2022,4661.152
11-05-2022,4661.465
10-05-2022,4661.6695
09-05-2022,4661.0231
06-05-2022,4659.6753
05-05-2022,4659.8157
04-05-2022,4663.213
02-05-2022,4670.3438
29-04-2022,4668.6368
28-04-2022,4668.3986
27-04-2022,4667.9813
26-04-2022,4667.5017
25-04-2022,4667.0374
22-04-2022,4665.5094
21-04-2022,4665.1007
20-04-2022,4664.1992
19-04-2022,4663.0264
18-04-2022,4661.7632
13-04-2022,4658.6761
12-04-2022,4659.2025
11-04-2022,4658.4514
08-04-2022,4657.34
07-04-2022,4659.715
06-04-2022,4658.9033
05-04-2022,4657.8426
04-04-2022,4657.4126
31-03-2022,4654.7981
30-03-2022,4653.235
29-03-2022,4652.382
28-03-2022,4651.7928
25-03-2022,4649.9585
24-03-2022,4649.185
23-03-2022,4648.1251
22-03-2022,4647.284
21-03-2022,4646.9229
17-03-2022,4644.4722
16-03-2022,4643.7689
15-03-2022,4642.8394
14-03-2022,4641.6497
11-03-2022,4639.5085
10-03-2022,4638.5529
09-03-2022,4637.9572
08-03-2022,4637.4429
07-03-2022,4637.2965
04-03-2022,4635.9975
03-03-2022,4635.5449
02-03-2022,4636.0196
28-02-2022,4635.194
25-02-2022,4633.8466
24-02-2022,4633.3979
23-02-2022,4632.8729
22-02-2022,4632.2755
21-02-2022,4631.8507
18-02-2022,4630.4697
17-02-2022,4630.1005
16-02-2022,4629.5429
15-02-2022,4628.7003
14-02-2022,4627.9324
11-02-2022,4625.8896
10-02-2022,4625.1949
09-02-2022,4623.3864
08-02-2022,4622.9825
04-02-2022,4620.8555
03-02-2022,4620.4475
02-02-2022,4619.9429
01-02-2022,4620.5663
31-01-2022,4620.7865
28-01-2022,4619.2857
27-01-2022,4618.7539
25-01-2022,4618.0168
24-01-2022,4617.7111
21-01-2022,4616.2092
20-01-2022,4615.744
19-01-2022,4615.2395
18-01-2022,4615.3083
17-01-2022,4614.8942
14-01-2022,4613.4875
13-01-2022,4612.896
12-01-2022,4612.1668
11-01-2022,4611.553
10-01-2022,4611.0181
07-01-2022,4609.615
06-01-2022,4609.1648
05-01-2022,4608.5927
04-01-2022,4607.9349
03-01-2022,4607.4503
31-12-2021,4605.4674
30-12-2021,4604.8427
29-12-2021,4604.2224
28-12-2021,4603.583
