date,nav
01-01-2026,235.259
31-12-2025,235.5063
30-12-2025,234.3754
29-12-2025,235.9854
26-12-2025,236.9848
24-12-2025,237.653
23-12-2025,238.7629
22-12-2025,238.0447
19-12-2025,236.9631
18-12-2025,234.7045
17-12-2025,234.3133
16-12-2025,235.7084
15-12-2025,238.3773
12-12-2025,238.1125
11-12-2025,236.1615
10-12-2025,234.2746
09-12-2025,234.7247
08-12-2025,234.3084
05-12-2025,238.011
04-12-2025,238.0141
03-12-2025,238.6028
02-12-2025,239.2874
01-12-2025,240.1195
28-11-2025,240.0428
27-11-2025,240.9565
26-11-2025,240.6092
25-11-2025,237.4439
24-11-2025,238.0858
21-11-2025,240.214
20-11-2025,242.1044
19-11-2025,241.8587
18-11-2025,241.3464
17-11-2025,242.3625
14-11-2025,240.1422
13-11-2025,240.6851
12-11-2025,240.8333
11-11-2025,239.2695
10-11-2025,239.0148
07-11-2025,238.5395
06-11-2025,238.3367
04-11-2025,241.3991
03-11-2025,242.436
31-10-2025,241.241
30-10-2025,241.5912
29-10-2025,242.1269
28-10-2025,240.5906
27-10-2025,241.1116
24-10-2025,238.5586
23-10-2025,238.1741
20-10-2025,238.5658
17-10-2025,237.9585
16-10-2025,239.7386
15-10-2025,238.4586
14-10-2025,236.6668
13-10-2025,237.2262
10-10-2025,238.7569
09-10-2025,235.938
08-10-2025,232.7811
07-10-2025,233.9591
06-10-2025,233.8185
03-10-2025,233.3789
01-10-2025,231.3691
30-09-2025,229.5282
26-09-2025,229.743
25-09-2025,233.8771
24-09-2025,235.1127
23-09-2025,236.4453
22-09-2025,236.6308
19-09-2025,238.7551
18-09-2025,239.2009
17-09-2025,238.4804
16-09-2025,238.5553
15-09-2025,236.803
12-09-2025,235.5009
11-09-2025,234.5814
10-09-2025,232.9172
09-09-2025,231.7601
08-09-2025,230.3334
05-09-2025,230.0261
04-09-2025,230.3147
03-09-2025,231.8308
02-09-2025,230.2564
01-09-2025,230.56
29-08-2025,228.1841
28-08-2025,228.6161
26-08-2025,231.5244
25-08-2025,234.8266
22-08-2025,234.6473
21-08-2025,235.9925
20-08-2025,237.6875
19-08-2025,238.1606
18-08-2025,235.8966
14-08-2025,235.4145
13-08-2025,235.0528
12-08-2025,233.816
11-08-2025,234.2709
08-08-2025,232.4897
07-08-2025,235.6791
06-08-2025,235.1393
05-08-2025,236.2507
04-08-2025,237.9836
01-08-2025,235.534
31-07-2025,240.1581
30-07-2025,243.4561
29-07-2025,243.0613
28-07-2025,240.377
25-07-2025,242.2285
24-07-2025,244.7259
23-07-2025,245.9123
22-07-2025,244.27
21-07-2025,246.4861
18-07-2025,246.0588
17-07-2025,247.6199
16-07-2025,247.8651
15-07-2025,247.6496
14-07-2025,246.3603
11-07-2025,245.4267
10-07-2025,247.9259
09-07-2025,248.2505
08-07-2025,249.0142
07-07-2025,249.6877
04-07-2025,250.2343
03-07-2025,248.6183
02-07-2025,249.1057
01-07-2025,248.2882
30-06-2025,247.8273
27-06-2025,247.1461
26-06-2025,246.3223
25-06-2025,243.8775
24-06-2025,242.5875
23-06-2025,242.2674
20-06-2025,241.4383
19-06-2025,238.563
18-06-2025,241.9956
17-06-2025,243.2315
16-06-2025,245.615
13-06-2025,243.6935
12-06-2025,245.0736
11-06-2025,248.6657
10-06-2025,248.9619
09-06-2025,249.3853
06-06-2025,246.8539
05-06-2025,246.359
04-06-2025,244.5563
03-06-2025,242.9149
02-06-2025,242.9849
30-05-2025,243.2881
29-05-2025,245.5956
28-05-2025,244.1898
27-05-2025,244.8471
26-05-2025,244.6617
23-05-2025,243.1778
22-05-2025,242.5125
21-05-2025,243.7466
20-05-2025,241.4405
19-05-2025,244.8396
16-05-2025,245.9744
15-05-2025,244.8228
14-05-2025,242.8323
13-05-2025,239.3958
12-05-2025,239.4642
09-05-2025,231.1589
08-05-2025,231.2396
07-05-2025,235.412
06-05-2025,233.2886
05-05-2025,238.1259
02-05-2025,234.7715
30-04-2025,236.4184
29-04-2025,237.5659
28-04-2025,237.8403
25-04-2025,234.1117
24-04-2025,239.2636
23-04-2025,239.1752
22-04-2025,237.2151
21-04-2025,236.1813
17-04-2025,233.07
16-04-2025,231.0771
15-04-2025,229.1942
11-04-2025,223.7678
09-04-2025,220.3787
08-04-2025,221.4525
07-04-2025,216.2363
04-04-2025,223.1421
03-04-2025,230.6728
02-04-2025,229.4658
01-04-2025,226.6597
31-03-2025,227.7234
28-03-2025,227.7198
27-03-2025,228.4303
26-03-2025,226.7785
25-03-2025,228.5638
24-03-2025,231.563
21-03-2025,228.9535
20-03-2025,226.422
19-03-2025,224.1758
18-03-2025,219.8179
17-03-2025,216.0426
13-03-2025,215.2816
12-03-2025,216.5917
11-03-2025,215.8426
10-03-2025,215.3282
07-03-2025,217.7349
06-03-2025,217.3614
05-03-2025,214.3513
04-03-2025,208.1479
03-03-2025,208.6743
28-02-2025,209.9337
27-02-2025,215.2527
25-02-2025,217.6951
24-02-2025,219.5091
21-02-2025,222.1916
20-02-2025,223.4854
19-02-2025,221.7637
18-02-2025,219.7878
17-02-2025,221.5414
14-02-2025,220.1629
13-02-2025,224.7555
12-02-2025,223.747
11-02-2025,223.6698
10-02-2025,228.5437
07-02-2025,232.7949
06-02-2025,233.5121
05-02-2025,234.77
04-02-2025,233.8514
03-02-2025,229.5876
31-01-2025,238.7459
30-01-2025,234.0211
29-01-2025,232.2161
28-01-2025,228.974
27-01-2025,230.121
24-01-2025,236.8418
23-01-2025,240.142
22-01-2025,238.0652
21-01-2025,240.1773
20-01-2025,243.3888
17-01-2025,241.8513
16-01-2025,239.087
15-01-2025,236.8193
14-01-2025,237.2368
13-01-2025,232.2336
10-01-2025,240.3735
09-01-2025,243.7067
08-01-2025,245.6596
07-01-2025,246.128
06-01-2025,245.1046
03-01-2025,251.7558
02-01-2025,251.2933
01-01-2025,248.1978
31-12-2024,246.4922
30-12-2024,243.4722
27-12-2024,244.066
26-12-2024,244.0038
24-12-2024,244.3331
23-12-2024,244.1149
20-12-2024,242.1542
19-12-2024,247.0122
18-12-2024,249.1512
17-12-2024,250.2968
16-12-2024,253.2194
13-12-2024,252.2245
12-12-2024,252.263
11-12-2024,254.5099
10-12-2024,253.2317
09-12-2024,253.7464
06-12-2024,253.4045
05-12-2024,253.0051
04-12-2024,252.6181
03-12-2024,252.2592
02-12-2024,250.6584
29-11-2024,249.1551
28-11-2024,247.0727
27-11-2024,246.6074
26-11-2024,245.178
25-11-2024,244.5513
22-11-2024,240.6317
21-11-2024,236.6909
19-11-2024,240.0088
18-11-2024,239.481
14-11-2024,240.3952
13-11-2024,240.373
12-11-2024,244.9038
11-11-2024,248.0054
08-11-2024,250.1345
07-11-2024,253.7427
06-11-2024,256.9198
05-11-2024,252.3112
04-11-2024,251.6918
31-10-2024,253.5332
30-10-2024,255.0505
29-10-2024,251.7044
28-10-2024,250.392
25-10-2024,249.7438
24-10-2024,254.332
23-10-2024,254.7688
22-10-2024,254.9976
21-10-2024,260.1379
18-10-2024,263.2812
17-10-2024,262.7987
16-10-2024,265.5359
15-10-2024,265.9668
14-10-2024,266.9509
11-10-2024,266.9949
10-10-2024,265.5001
09-10-2024,267.5266
08-10-2024,266.6238
07-10-2024,262.0336
04-10-2024,268.0292
03-10-2024,270.3234
01-10-2024,274.7178
30-09-2024,274.5914
27-09-2024,276.8504
26-09-2024,275.1799
25-09-2024,273.8049
24-09-2024,273.07
23-09-2024,272.0416
20-09-2024,270.5107
19-09-2024,268.5655
18-09-2024,270.8616
17-09-2024,272.8506
16-09-2024,273.4417
13-09-2024,274.1736
12-09-2024,271.53
11-09-2024,268.7056
10-09-2024,270.5326
09-09-2024,268.7608
06-09-2024,269.5129
05-09-2024,270.8388
04-09-2024,271.3858
03-09-2024,271.965
02-09-2024,271.6547
30-08-2024,271.8752
29-08-2024,272.5436
28-08-2024,273.5284
27-08-2024,274.5194
26-08-2024,275.7407
23-08-2024,273.0467
22-08-2024,274.1903
21-08-2024,273.4851
20-08-2024,272.1785
19-08-2024,270.7532
16-08-2024,268.1138
14-08-2024,264.9184
13-08-2024,266.6449
12-08-2024,267.8991
09-08-2024,267.936
08-08-2024,269.6324
07-08-2024,269.1662
06-08-2024,263.3229
05-08-2024,265.4979
02-08-2024,274.6382
01-08-2024,277.2299
31-07-2024,278.0632
30-07-2024,276.394
29-07-2024,276.5895
26-07-2024,275.7654
25-07-2024,271.9495
24-07-2024,272.8352
23-07-2024,271.8225
22-07-2024,273.1838
19-07-2024,272.5587
18-07-2024,278.1595
16-07-2024,281.0543
15-07-2024,281.1083
12-07-2024,278.2819
11-07-2024,278.2463
10-07-2024,277.7518
09-07-2024,279.5706
08-07-2024,277.6996
05-07-2024,278.4743
04-07-2024,276.7635
03-07-2024,275.9579
02-07-2024,273.4437
01-07-2024,272.8824
28-06-2024,270.8515
27-06-2024,269.7836
26-06-2024,269.6398
25-06-2024,270.0778
24-06-2024,269.8448
21-06-2024,272.385
20-06-2024,273.0696
19-06-2024,271.0897
18-06-2024,273.3525
14-06-2024,272.7989
13-06-2024,271.1238
12-06-2024,270.1379
11-06-2024,266.9125
10-06-2024,264.3561
07-06-2024,264.4803
06-06-2024,260.5948
05-06-2024,256.1055
04-06-2024,246.1066
03-06-2024,269.8003
31-05-2024,260.132
30-05-2024,258.6151
29-05-2024,259.0983
28-05-2024,259.1987
27-05-2024,261.4705
24-05-2024,264.4223
23-05-2024,264.2809
22-05-2024,262.3579
21-05-2024,263.7411
17-05-2024,258.8589
16-05-2024,254.8362
15-05-2024,253.3955
14-05-2024,252.3782
13-05-2024,247.7744
10-05-2024,246.5479
09-05-2024,243.9372
08-05-2024,248.6217
07-05-2024,246.4945
06-05-2024,252.0095
03-05-2024,254.9479
02-05-2024,255.2092
30-04-2024,252.92
29-04-2024,252.8921
26-04-2024,254.0366
25-04-2024,249.7039
24-04-2024,247.1766
23-04-2024,244.5888
22-04-2024,242.4256
19-04-2024,240.6565
18-04-2024,241.6394
16-04-2024,240.657
15-04-2024,239.8675
12-04-2024,242.7975
10-04-2024,244.7396
09-04-2024,242.3212
08-04-2024,242.6806
05-04-2024,242.7884
04-04-2024,242.4742
03-04-2024,243.228
02-04-2024,240.2601
01-04-2024,237.4406
31-03-2024,233.2192
28-03-2024,233.2261
27-03-2024,231.2945
26-03-2024,230.4922
22-03-2024,228.6795
21-03-2024,228.5007
20-03-2024,224.0817
19-03-2024,223.281
18-03-2024,227.5049
15-03-2024,223.9447
14-03-2024,226.1193
13-03-2024,222.2214
12-03-2024,233.8408
11-03-2024,235.0175
07-03-2024,236.2258
06-03-2024,235.9664
05-03-2024,237.785
04-03-2024,237.4278
01-03-2024,231.8163
29-02-2024,228.3154
28-02-2024,227.1551
27-02-2024,230.4211
26-02-2024,231.8795
23-02-2024,233.061
22-02-2024,232.5025
21-02-2024,229.8352
20-02-2024,232.8586
19-02-2024,233.2058
16-02-2024,231.4292
15-02-2024,230.8369
14-02-2024,226.8667
13-02-2024,224.633
12-02-2024,223.6698
09-02-2024,229.718
08-02-2024,230.7531
07-02-2024,230.5055
06-02-2024,229.7084
05-02-2024,227.471
02-02-2024,224.8078
01-02-2024,221.5425
31-01-2024,222.4922
30-01-2024,220.0328
29-01-2024,221.2243
25-01-2024,216.4988
24-01-2024,214.264
23-01-2024,210.7529
19-01-2024,217.1791
18-01-2024,212.8968
17-01-2024,209.5256
16-01-2024,212.2606
15-01-2024,213.8548
12-01-2024,211.1379
11-01-2024,210.0325
10-01-2024,208.8334
09-01-2024,208.2746
08-01-2024,207.5449
05-01-2024,210.1649
04-01-2024,210.044
03-01-2024,207.2425
02-01-2024,206.992
01-01-2024,205.9027
29-12-2023,204.9528
28-12-2023,204.9905
27-12-2023,201.6236
26-12-2023,201.2701
22-12-2023,200.7116
21-12-2023,200.3601
20-12-2023,195.5966
19-12-2023,202.1036
18-12-2023,202.5117
15-12-2023,201.5599
14-12-2023,200.3266
13-12-2023,198.1083
12-12-2023,197.3596
11-12-2023,199.035
08-12-2023,197.9955
07-12-2023,200.4017
06-12-2023,198.8836
05-12-2023,198.5721
04-12-2023,197.1594
01-12-2023,195.4307
30-11-2023,193.1175
29-11-2023,191.4374
28-11-2023,190.1236
24-11-2023,188.3907
23-11-2023,187.2964
22-11-2023,187.7058
21-11-2023,187.9369
20-11-2023,187.4619
17-11-2023,187.8988
16-11-2023,188.056
15-11-2023,186.2844
13-11-2023,185.9812
10-11-2023,184.5793
09-11-2023,184.0495
08-11-2023,184.4927
07-11-2023,182.9201
06-11-2023,182.0635
03-11-2023,180.4761
02-11-2023,179.9886
01-11-2023,176.6655
31-10-2023,176.4723
30-10-2023,176.3726
27-10-2023,175.7887
26-10-2023,173.6302
25-10-2023,174.6533
23-10-2023,175.6322
20-10-2023,180.2728
19-10-2023,182.8728
18-10-2023,182.6142
17-10-2023,184.7153
16-10-2023,184.1322
13-10-2023,183.7232
12-10-2023,184.6935
11-10-2023,181.7082
10-10-2023,180.4485
09-10-2023,177.6778
06-10-2023,180.1273
05-10-2023,179.3514
04-10-2023,179.6064
03-10-2023,182.3246
29-09-2023,182.3211
27-09-2023,182.1994
26-09-2023,180.7082
25-09-2023,180.2127
22-09-2023,178.4228
21-09-2023,178.7128
20-09-2023,179.8008
18-09-2023,181.3955
15-09-2023,181.8206
14-09-2023,181.7795
13-09-2023,180.7573
12-09-2023,178.5377
11-09-2023,182.7023
08-09-2023,180.5312
07-09-2023,179.0615
06-09-2023,178.4506
05-09-2023,179.1531
04-09-2023,177.596
01-09-2023,175.3529
31-08-2023,172.7257
30-08-2023,172.8789
29-08-2023,171.7431
28-08-2023,171.586
25-08-2023,170.4103
24-08-2023,171.3185
23-08-2023,172.3817
22-08-2023,172.4517
21-08-2023,171.144
18-08-2023,170.2542
17-08-2023,170.2875
16-08-2023,169.9728
14-08-2023,169.3751
11-08-2023,170.0636
10-08-2023,170.7599
09-08-2023,170.3286
08-08-2023,169.607
07-08-2023,168.9046
04-08-2023,168.0284
03-08-2023,167.6171
02-08-2023,167.2217
01-08-2023,170.487
31-07-2023,171.122
28-07-2023,170.6053
27-07-2023,169.3005
26-07-2023,168.3166
25-07-2023,165.269
24-07-2023,164.4436
21-07-2023,164.2707
20-07-2023,164.8306
19-07-2023,164.0955
18-07-2023,162.7716
17-07-2023,163.2076
14-07-2023,161.9301
13-07-2023,159.8087
12-07-2023,161.5415
11-07-2023,161.057
10-07-2023,160.0343
07-07-2023,160.1835
06-07-2023,160.4979
05-07-2023,159.31
04-07-2023,158.4254
03-07-2023,158.3986
30-06-2023,156.8776
28-06-2023,155.6911
27-06-2023,154.6907
26-06-2023,153.8963
23-06-2023,153.1875
22-06-2023,154.5586
21-06-2023,156.3535
20-06-2023,154.9588
19-06-2023,154.5752
16-06-2023,154.8056
15-06-2023,153.6912
14-06-2023,154.3517
13-06-2023,153.7676
12-06-2023,151.3219
09-06-2023,150.4985
08-06-2023,150.4792
07-06-2023,151.5583
06-06-2023,149.9541
05-06-2023,149.8771
02-06-2023,149.2749
01-06-2023,148.8214
31-05-2023,148.2521
30-05-2023,148.2581
29-05-2023,147.2131
26-05-2023,146.9907
25-05-2023,145.579
24-05-2023,145.2001
23-05-2023,145.2943
22-05-2023,145.2982
19-05-2023,144.5852
18-05-2023,144.5564
17-05-2023,145.5436
16-05-2023,146.0016
15-05-2023,146.1892
12-05-2023,145.3671
11-05-2023,146.0869
10-05-2023,146.4076
09-05-2023,146.9646
08-05-2023,147.3298
05-05-2023,146.2396
04-05-2023,148.1713
03-05-2023,146.9304
02-05-2023,147.4707
28-04-2023,146.3658
27-04-2023,143.9685
26-04-2023,143.8899
25-04-2023,143.2685
24-04-2023,143.0605
21-04-2023,142.112
20-04-2023,142.8697
19-04-2023,142.7704
18-04-2023,142.8466
17-04-2023,142.8324
13-04-2023,142.5051
12-04-2023,142.1034
11-04-2023,141.9336
10-04-2023,141.253
06-04-2023,140.8973
05-04-2023,140.1858
03-04-2023,140.0803
31-03-2023,139.1977
29-03-2023,137.2099
28-03-2023,134.8072
27-03-2023,135.0155
24-03-2023,135.3902
23-03-2023,136.7699
22-03-2023,137.8024
21-03-2023,137.424
20-03-2023,136.2904
17-03-2023,137.9719
16-03-2023,137.7193
15-03-2023,137.8601
14-03-2023,137.9846
13-03-2023,139.6585
10-03-2023,142.5247
09-03-2023,144.0023
08-03-2023,144.8362
06-03-2023,143.9738
03-03-2023,143.2378
02-03-2023,141.2125
01-03-2023,141.0957
28-02-2023,139.4266
27-02-2023,139.1144
24-02-2023,139.7942
23-02-2023,141.2408
22-02-2023,141.1745
21-02-2023,142.6417
20-02-2023,143.177
17-02-2023,143.2164
16-02-2023,144.3178
15-02-2023,143.1622
14-02-2023,141.9587
13-02-2023,141.6187
10-02-2023,142.8888
09-02-2023,142.1272
08-02-2023,142.2113
07-02-2023,141.3997
06-02-2023,142.1399
03-02-2023,141.8329
02-02-2023,141.4343
01-02-2023,141.189
31-01-2023,144.6578
30-01-2023,141.1836
27-01-2023,141.3707
25-01-2023,146.0043
24-01-2023,149.1414
23-01-2023,150.2557
20-01-2023,150.0517
19-01-2023,150.8009
18-01-2023,150.7411
17-01-2023,150.919
16-01-2023,151.418
13-01-2023,151.2559
12-01-2023,150.5384
11-01-2023,151.3555
10-01-2023,150.9817
09-01-2023,152.2843
06-01-2023,150.5603
05-01-2023,151.8208
04-01-2023,150.964
03-01-2023,152.9569
02-01-2023,152.1024
30-12-2022,150.2585
29-12-2022,148.6537
28-12-2022,148.2089
27-12-2022,148.0385
26-12-2022,145.8291
23-12-2022,140.3861
22-12-2022,146.8345
21-12-2022,148.566
20-12-2022,152.0756
19-12-2022,152.521
16-12-2022,151.1821
15-12-2022,153.8581
14-12-2022,155.6215
13-12-2022,155.1466
12-12-2022,153.6017
09-12-2022,152.6343
08-12-2022,154.7371
07-12-2022,152.6613
06-12-2022,152.9156
05-12-2022,153.079
02-12-2022,152.3886
01-12-2022,151.3128
30-11-2022,149.665
29-11-2022,149.7115
28-11-2022,149.9924
25-11-2022,149.2333
24-11-2022,147.5941
23-11-2022,147.0259
22-11-2022,146.2966
21-11-2022,145.1487
18-11-2022,144.3165
17-11-2022,144.0831
16-11-2022,144.3685
15-11-2022,145.8004
14-11-2022,145.9642
11-11-2022,146.303
10-11-2022,146.8062
09-11-2022,147.5742
07-11-2022,146.1047
04-11-2022,145.65
03-11-2022,145.4311
02-11-2022,144.3572
01-11-2022,144.4554
31-10-2022,144.5066
28-10-2022,143.3029
27-10-2022,143.6154
25-10-2022,142.4703
21-10-2022,141.3402
20-10-2022,142.4291
19-10-2022,142.1461
18-10-2022,142.0911
17-10-2022,140.1157
14-10-2022,139.0192
13-10-2022,139.159
12-10-2022,140.5843
11-10-2022,139.2999
10-10-2022,142.0986
07-10-2022,142.9606
06-10-2022,142.8724
04-10-2022,141.5815
03-10-2022,137.917
30-09-2022,140.7102
29-09-2022,138.4288
28-09-2022,137.5252
27-09-2022,139.239
26-09-2022,138.9011
23-09-2022,143.7564
22-09-2022,147.0275
21-09-2022,147.089
20-09-2022,148.0999
19-09-2022,146.4419
16-09-2022,144.6279
15-09-2022,148.0874
14-09-2022,147.7233
13-09-2022,147.0281
12-09-2022,146.6505
09-09-2022,145.2952
08-09-2022,144.5818
07-09-2022,143.2948
06-09-2022,142.6098
05-09-2022,142.5414
02-09-2022,141.5479
01-09-2022,140.3487
30-08-2022,139.8072
29-08-2022,137.4254
26-08-2022,138.0588
25-08-2022,136.5525
24-08-2022,137.2337
23-08-2022,135.7256
22-08-2022,134.4195
19-08-2022,135.94
18-08-2022,136.2458
17-08-2022,136.0795
16-08-2022,136.1543
12-08-2022,134.4421
11-08-2022,134.6731
10-08-2022,133.684
08-08-2022,134.0048
05-08-2022,133.3098
04-08-2022,132.7787
03-08-2022,133.9674
02-08-2022,134.5169
01-08-2022,134.3873
29-07-2022,132.6375
28-07-2022,131.0739
27-07-2022,130.9163
26-07-2022,129.8095
25-07-2022,130.5051
22-07-2022,130.4869
21-07-2022,130.3175
20-07-2022,128.3494
19-07-2022,128.5486
18-07-2022,127.6418
15-07-2022,125.9286
14-07-2022,125.1583
13-07-2022,125.9255
12-07-2022,126.1713
11-07-2022,126.5195
08-07-2022,125.3723
07-07-2022,125.0387
06-07-2022,123.1503
05-07-2022,121.5446
04-07-2022,121.6048
01-07-2022,120.3586
30-06-2022,119.9835
29-06-2022,121.3045
28-06-2022,121.3901
27-06-2022,120.9324
24-06-2022,119.9259
23-06-2022,118.0699
22-06-2022,116.656
21-06-2022,119.1233
20-06-2022,115.4594
17-06-2022,117.286
16-06-2022,117.8647
15-06-2022,120.9835
14-06-2022,121.4934
13-06-2022,121.5062
10-06-2022,125.7057
09-06-2022,126.4198
08-06-2022,125.6039
07-06-2022,126.1756
06-06-2022,126.8011
03-06-2022,127.1436
02-06-2022,128.9305
01-06-2022,127.7555
31-05-2022,127.6661
30-05-2022,128.3099
27-05-2022,125.3669
26-05-2022,123.7339
25-05-2022,122.4912
24-05-2022,125.0677
23-05-2022,126.5524
20-05-2022,127.5141
19-05-2022,123.9027
18-05-2022,127.1144
17-05-2022,126.9614
16-05-2022,123.2696
13-05-2022,120.7455
12-05-2022,120.1196
11-05-2022,122.6652
10-05-2022,124.5986
09-05-2022,127.1131
06-05-2022,129.5722
05-05-2022,130.9687
04-05-2022,130.5776
02-05-2022,135.1252
29-04-2022,135.4238
28-04-2022,136.1467
27-04-2022,135.4855
26-04-2022,135.9278
25-04-2022,133.3753
22-04-2022,136.7078
21-04-2022,138.0841
20-04-2022,136.0407
19-04-2022,136.215
18-04-2022,138.4153
13-04-2022,139.5462
12-04-2022,140.066
11-04-2022,141.742
08-04-2022,141.3035
07-04-2022,138.7343
06-04-2022,139.2868
05-04-2022,138.396
04-04-2022,138.1757
01-04-2022,137.1696
31-03-2022,135.6836
30-03-2022,134.3213
29-03-2022,132.7146
28-03-2022,130.1468
25-03-2022,130.6546
24-03-2022,130.0787
23-03-2022,127.2515
22-03-2022,126.368
21-03-2022,126.3259
17-03-2022,125.8022
16-03-2022,124.5593
15-03-2022,122.4305
14-03-2022,122.8303
11-03-2022,122.6214
10-03-2022,122.1145
09-03-2022,121.8261
08-03-2022,118.3143
07-03-2022,116.5848
04-03-2022,118.5841
03-03-2022,121.306
02-03-2022,120.9498
28-02-2022,121.3314
25-02-2022,120.143
24-02-2022,115.354
23-02-2022,122.4841
22-02-2022,122.14
21-02-2022,124.0226
18-02-2022,125.0481
17-02-2022,126.1227
16-02-2022,126.5886
15-02-2022,126.5317
14-02-2022,123.3325
11-02-2022,128.1104
10-02-2022,130.321
09-02-2022,129.718
08-02-2022,128.2557
07-02-2022,129.3986
04-02-2022,130.6492
03-02-2022,131.6462
02-02-2022,132.0523
01-02-2022,129.7313
31-01-2022,128.1208
28-01-2022,126.2127
27-01-2022,124.5614
25-01-2022,124.1798
24-01-2022,122.3992
21-01-2022,126.9673
20-01-2022,129.1206
19-01-2022,129.4117
18-01-2022,129.7285
17-01-2022,131.6676
14-01-2022,131.3247
13-01-2022,130.9552
12-01-2022,130.4142
11-01-2022,128.9376
10-01-2022,128.6834
07-01-2022,126.9977
06-01-2022,127.2091
05-01-2022,127.2368
04-01-2022,126.4906
03-01-2022,126.5068
31-12-2021,125.2807
30-12-2021,123.8013
29-12-2021,124.4717
28-12-2021,124.576
27-12-2021,123.3188
24-12-2021,122.874
23-12-2021,124.1931
22-12-2021,123.2628
21-12-2021,121.795
20-12-2021,119.71
17-12-2021,123.6749
16-12-2021,127.2077
15-12-2021,128.0305
14-12-2021,129.4064
13-12-2021,130.5165
10-12-2021,130.5146
09-12-2021,128.936
08-12-2021,127.8777
07-12-2021,125.9046
06-12-2021,123.5684
03-12-2021,125.6791
02-12-2021,126.1115
01-12-2021,125.2689
30-11-2021,123.2882
29-11-2021,123.4947
26-11-2021,124.5182
25-11-2021,127.3085
24-11-2021,126.7601
23-11-2021,126.6971
22-11-2021,124.8428
18-11-2021,127.7737
17-11-2021,127.615
16-11-2021,128.2358
15-11-2021,127.9441
12-11-2021,127.8162
11-11-2021,126.7011
10-11-2021,128.5292
09-11-2021,129.4627
08-11-2021,126.5553
03-11-2021,123.9671
02-11-2021,124.3528
01-11-2021,122.3731
29-10-2021,121.125
28-10-2021,120.5865
27-10-2021,125.1766
26-10-2021,124.2359
25-10-2021,122.3886
22-10-2021,123.5795
21-10-2021,124.0566
20-10-2021,123.8136
19-10-2021,125.353
18-10-2021,128.1334
14-10-2021,128.1077
13-10-2021,126.7329
12-10-2021,125.3865
11-10-2021,125.0833
08-10-2021,124.4168
07-10-2021,123.9085
06-10-2021,121.0031
05-10-2021,122.8085
04-10-2021,121.3677
01-10-2021,119.6067
30-09-2021,119.6375
29-09-2021,119.5144
28-09-2021,118.9551
27-09-2021,120.5259
24-09-2021,120.4051
23-09-2021,121.3543
22-09-2021,119.0567
21-09-2021,116.8253
20-09-2021,116.2739
17-09-2021,118.2959
16-09-2021,120.0889
15-09-2021,120.1809
14-09-2021,119.6825
13-09-2021,118.0007
09-09-2021,117.5904
