date,nav
07-11-2024,204.9185
06-11-2024,205.5932
05-11-2024,203.8845
04-11-2024,204.1821
31-10-2024,204.7065
30-10-2024,201.17
29-10-2024,199.6621
28-10-2024,198.762
25-10-2024,199.0257
24-10-2024,202.3794
23-10-2024,204.1604
22-10-2024,204.119
21-10-2024,209.1812
18-10-2024,212.4258
17-10-2024,212.5836
16-10-2024,214.6138
15-10-2024,214.6767
14-10-2024,212.7061
11-10-2024,211.8682
10-10-2024,211.2075
09-10-2024,211.4618
08-10-2024,209.7125
07-10-2024,205.9307
04-10-2024,210.645
03-10-2024,211.1073
01-10-2024,214.2759
30-09-2024,213.8541
27-09-2024,213.8245
26-09-2024,212.393
25-09-2024,213.2071
24-09-2024,212.9454
23-09-2024,213.6607
20-09-2024,212.0753
19-09-2024,211.2903
18-09-2024,212.1974
17-09-2024,212.8713
16-09-2024,213.118
13-09-2024,212.6824
12-09-2024,211.2842
11-09-2024,210.1111
10-09-2024,211.8353
09-09-2024,208.709
06-09-2024,209.5018
05-09-2024,210.0836
04-09-2024,208.9043
03-09-2024,209.171
02-09-2024,208.3113
31-08-2024,208.4167
30-08-2024,208.4168
29-08-2024,207.0499
28-08-2024,207.8987
27-08-2024,207.4904
26-08-2024,206.7864
23-08-2024,206.3889
22-08-2024,206.1419
21-08-2024,205.6904
20-08-2024,204.2778
19-08-2024,204.1016
16-08-2024,202.8471
14-08-2024,200.5532
13-08-2024,201.6101
12-08-2024,202.1742
09-08-2024,201.5699
08-08-2024,201.0925
07-08-2024,202.0034
06-08-2024,199.0114
05-08-2024,199.5619
02-08-2024,206.2035
01-08-2024,207.8403
31-07-2024,208.4358
30-07-2024,208.6912
29-07-2024,208.2548
26-07-2024,205.4205
25-07-2024,203.7419
24-07-2024,204.4677
23-07-2024,201.7018
22-07-2024,202.0355
19-07-2024,200.7347
18-07-2024,203.6047
16-07-2024,204.6439
15-07-2024,204.2651
12-07-2024,204.3766
11-07-2024,205.3326
10-07-2024,204.005
09-07-2024,204.7434
08-07-2024,203.9505
05-07-2024,204.8921
04-07-2024,203.5723
03-07-2024,202.9049
02-07-2024,200.5912
01-07-2024,200.4556
30-06-2024,197.8755
28-06-2024,197.8746
27-06-2024,197.541
26-06-2024,198.6826
25-06-2024,199.2888
24-06-2024,198.9645
21-06-2024,198.8453
20-06-2024,198.7321
19-06-2024,197.8645
18-06-2024,198.2516
14-06-2024,198.1281
13-06-2024,196.4383
12-06-2024,195.4415
11-06-2024,193.7358
10-06-2024,192.3518
07-06-2024,189.5698
06-06-2024,186.5083
05-06-2024,183.0496
04-06-2024,178.3591
03-06-2024,186.9155
31-05-2024,183.555
30-05-2024,181.9907
29-05-2024,183.9199
28-05-2024,183.2963
27-05-2024,183.9672
24-05-2024,184.2296
23-05-2024,184.8647
22-05-2024,185.1718
21-05-2024,184.7749
17-05-2024,183.6697
16-05-2024,181.9138
15-05-2024,179.5407
14-05-2024,177.7655
13-05-2024,175.8048
10-05-2024,175.7796
09-05-2024,174.9782
08-05-2024,179.0846
07-05-2024,178.2565
06-05-2024,179.8196
03-05-2024,180.5829
02-05-2024,181.828
30-04-2024,181.4347
29-04-2024,181.053
26-04-2024,180.425
25-04-2024,180.4345
24-04-2024,179.5328
23-04-2024,178.2084
22-04-2024,177.2586
19-04-2024,175.6445
18-04-2024,174.7465
16-04-2024,174.6419
15-04-2024,174.1554
12-04-2024,175.8047
10-04-2024,176.9202
09-04-2024,175.3061
08-04-2024,175.5646
05-04-2024,175.3538
04-04-2024,174.6364
03-04-2024,173.6926
02-04-2024,172.3272
01-04-2024,171.3184
31-03-2024,167.8136
28-03-2024,167.8139
27-03-2024,167.1819
26-03-2024,166.3844
22-03-2024,166.5897
21-03-2024,165.0148
20-03-2024,162.0769
19-03-2024,162.3885
18-03-2024,163.1055
15-03-2024,162.6157
14-03-2024,162.5619
13-03-2024,160.5835
12-03-2024,166.2062
11-03-2024,168.4794
07-03-2024,169.9846
06-03-2024,168.7803
05-03-2024,171.4449
04-03-2024,172.0116
01-03-2024,171.3862
29-02-2024,169.9634
28-02-2024,169.6781
27-02-2024,171.1506
26-02-2024,170.7723
23-02-2024,170.7513
22-02-2024,169.453
21-02-2024,169.2609
20-02-2024,169.7975
19-02-2024,169.6421
16-02-2024,169.6879
15-02-2024,168.783
14-02-2024,168.0551
13-02-2024,166.3553
12-02-2024,165.3607
09-02-2024,168.0813
08-02-2024,168.6894
07-02-2024,168.7067
06-02-2024,168.0277
05-02-2024,165.8049
02-02-2024,166.8172
01-02-2024,166.5191
31-01-2024,167.0853
30-01-2024,163.8854
29-01-2024,164.243
25-01-2024,163.0642
24-01-2024,162.9044
23-01-2024,161.1305
19-01-2024,162.8323
18-01-2024,162.2609
17-01-2024,162.9031
16-01-2024,164.4321
15-01-2024,165.0183
12-01-2024,164.2106
11-01-2024,163.7165
10-01-2024,162.7562
09-01-2024,162.8311
08-01-2024,162.5916
05-01-2024,163.7499
04-01-2024,162.7609
03-01-2024,162.106
02-01-2024,162.0646
01-01-2024,161.4272
29-12-2023,161.2357
28-12-2023,159.9625
27-12-2023,159.8029
26-12-2023,159.3241
22-12-2023,159.2023
21-12-2023,158.6327
20-12-2023,157.127
19-12-2023,161.0618
18-12-2023,161.4356
15-12-2023,161.5428
14-12-2023,161.0609
13-12-2023,159.9402
12-12-2023,159.4436
11-12-2023,159.7954
08-12-2023,159.5553
07-12-2023,159.9568
06-12-2023,159.4849
05-12-2023,159.5041
04-12-2023,158.8101
01-12-2023,157.4176
30-11-2023,157.4314
29-11-2023,155.7105
28-11-2023,155.6451
24-11-2023,154.683
23-11-2023,154.3926
22-11-2023,154.4341
21-11-2023,154.9701
20-11-2023,153.9873
17-11-2023,153.408
16-11-2023,152.8377
15-11-2023,152.7398
13-11-2023,151.314
10-11-2023,150.5781
09-11-2023,150.3998
08-11-2023,150.5331
07-11-2023,150.0494
06-11-2023,149.592
03-11-2023,148.7205
02-11-2023,147.8192
01-11-2023,147.1546
31-10-2023,147.5626
30-10-2023,147.1974
27-10-2023,147.2793
26-10-2023,145.453
25-10-2023,146.7862
23-10-2023,148.0186
20-10-2023,152.8916
19-10-2023,153.637
18-10-2023,153.6252
17-10-2023,153.4866
16-10-2023,152.9747
13-10-2023,151.9922
12-10-2023,152.0191
11-10-2023,151.7229
10-10-2023,150.8563
09-10-2023,149.6845
06-10-2023,151.72
05-10-2023,151.0584
04-10-2023,150.848
03-10-2023,151.7295
29-09-2023,151.2497
27-09-2023,151.7553
26-09-2023,151.1526
25-09-2023,151.1966
22-09-2023,151.2597
21-09-2023,150.8272
20-09-2023,152.9313
18-09-2023,152.7061
15-09-2023,153.193
14-09-2023,153.1389
13-09-2023,151.9055
12-09-2023,151.6583
11-09-2023,154.9908
08-09-2023,153.8431
07-09-2023,153.151
06-09-2023,151.6147
05-09-2023,151.7655
04-09-2023,151.5748
01-09-2023,150.4126
31-08-2023,150.2306
30-08-2023,149.2884
29-08-2023,148.5692
28-08-2023,148.1074
25-08-2023,147.0885
24-08-2023,147.6233
23-08-2023,147.6666
22-08-2023,147.4207
21-08-2023,145.9692
18-08-2023,145.4976
17-08-2023,145.501
16-08-2023,145.847
14-08-2023,145.3391
11-08-2023,145.5881
10-08-2023,145.4723
09-08-2023,146.3293
08-08-2023,145.5002
07-08-2023,145.7272
04-08-2023,145.7129
03-08-2023,145.0795
02-08-2023,145.4234
01-08-2023,146.7457
31-07-2023,146.1582
28-07-2023,144.5824
27-07-2023,143.8359
26-07-2023,143.6188
25-07-2023,143.1863
24-07-2023,143.1832
21-07-2023,142.8064
20-07-2023,143.0615
19-07-2023,142.4317
18-07-2023,141.8948
17-07-2023,142.205
14-07-2023,141.0983
13-07-2023,140.3448
12-07-2023,140.8036
11-07-2023,139.9054
10-07-2023,139.4743
07-07-2023,139.5112
06-07-2023,139.6278
05-07-2023,138.9579
04-07-2023,138.2876
03-07-2023,138.6742
30-06-2023,138.0883
28-06-2023,137.561
27-06-2023,137.5173
26-06-2023,137.1738
23-06-2023,136.3524
22-06-2023,137.2514
21-06-2023,137.8518
20-06-2023,137.3878
19-06-2023,137.0258
16-06-2023,137.2618
15-06-2023,136.6775
14-06-2023,136.5423
13-06-2023,135.9844
12-06-2023,134.7018
09-06-2023,134.1118
08-06-2023,134.5646
07-06-2023,134.9855
06-06-2023,133.5734
05-06-2023,133.1177
02-06-2023,132.614
01-06-2023,132.3341
31-05-2023,132.2913
30-05-2023,131.9012
29-05-2023,131.7139
26-05-2023,131.5821
25-05-2023,131.1635
24-05-2023,130.9864
23-05-2023,130.87
22-05-2023,131.1264
19-05-2023,130.2383
18-05-2023,130.6447
17-05-2023,130.5682
16-05-2023,130.8127
15-05-2023,130.5259
12-05-2023,130.1433
11-05-2023,130.2851
10-05-2023,129.4546
09-05-2023,128.8274
08-05-2023,128.9877
05-05-2023,127.7371
04-05-2023,128.1846
03-05-2023,127.493
02-05-2023,127.3545
28-04-2023,127.1712
27-04-2023,126.338
26-04-2023,125.8618
25-04-2023,125.3949
24-04-2023,125.372
21-04-2023,125.2284
20-04-2023,125.3792
19-04-2023,124.6246
18-04-2023,124.3244
17-04-2023,124.2728
13-04-2023,123.9911
12-04-2023,123.6808
11-04-2023,123.2215
10-04-2023,122.9416
06-04-2023,122.7811
05-04-2023,122.6212
03-04-2023,122.1271
31-03-2023,121.7144
29-03-2023,120.0371
28-03-2023,118.3058
27-03-2023,119.383
24-03-2023,120.2745
23-03-2023,121.7065
22-03-2023,121.4156
21-03-2023,120.9953
20-03-2023,120.3344
17-03-2023,121.446
16-03-2023,120.9417
15-03-2023,121.8605
14-03-2023,121.7529
13-03-2023,122.7771
10-03-2023,124.211
09-03-2023,124.5502
08-03-2023,124.7469
06-03-2023,124.8339
03-03-2023,123.9481
02-03-2023,123.3993
01-03-2023,123.665
28-02-2023,122.8701
27-02-2023,122.0552
24-02-2023,123.1777
23-02-2023,123.0513
22-02-2023,123.392
21-02-2023,124.5172
20-02-2023,124.9814
17-02-2023,125.1119
16-02-2023,124.9714
15-02-2023,124.4506
14-02-2023,124.0916
13-02-2023,124.4056
10-02-2023,125.1702
09-02-2023,124.7379
08-02-2023,125.1117
07-02-2023,124.4182
06-02-2023,123.9921
03-02-2023,124.2907
02-02-2023,124.0083
01-02-2023,123.4784
31-01-2023,124.3138
30-01-2023,122.3633
27-01-2023,122.6962
25-01-2023,123.7522
24-01-2023,124.1328
23-01-2023,124.425
20-01-2023,124.805
19-01-2023,125.5433
18-01-2023,125.7186
17-01-2023,125.8074
16-01-2023,125.9832
13-01-2023,126.0588
12-01-2023,126.1964
11-01-2023,125.908
10-01-2023,125.8004
09-01-2023,126.4462
06-01-2023,125.7185
05-01-2023,126.7327
04-01-2023,126.7266
03-01-2023,127.7046
02-01-2023,127.8404
30-12-2022,127.3348
29-12-2022,127.0211
28-12-2022,126.6449
27-12-2022,126.32
26-12-2022,125.3049
23-12-2022,122.5751
22-12-2022,125.9663
21-12-2022,128.1564
20-12-2022,130.2814
19-12-2022,129.9222
16-12-2022,129.8891
15-12-2022,130.9591
14-12-2022,131.9951
13-12-2022,131.0784
12-12-2022,130.6256
09-12-2022,130.5903
08-12-2022,131.3288
07-12-2022,130.6184
06-12-2022,130.9286
05-12-2022,131.0408
02-12-2022,130.6855
01-12-2022,130.2758
30-11-2022,129.5097
29-11-2022,128.544
28-11-2022,129.0166
25-11-2022,128.5562
24-11-2022,128.2567
23-11-2022,127.7493
22-11-2022,127.4269
21-11-2022,127.6535
18-11-2022,127.4022
17-11-2022,128.0744
16-11-2022,128.1135
15-11-2022,127.4028
14-11-2022,127.4932
11-11-2022,127.747
10-11-2022,127.722
09-11-2022,128.443
07-11-2022,128.9903
04-11-2022,128.615
03-11-2022,128.4345
02-11-2022,128.4568
01-11-2022,127.8603
31-10-2022,127.6411
28-10-2022,127.8495
27-10-2022,128.5742
25-10-2022,128.1443
21-10-2022,127.685
20-10-2022,128.7159
19-10-2022,128.6649
18-10-2022,128.0846
17-10-2022,127.4936
14-10-2022,127.3371
13-10-2022,127.0832
12-10-2022,127.8117
11-10-2022,127.5503
10-10-2022,128.2879
07-10-2022,129.3889
06-10-2022,128.8844
04-10-2022,128.2436
03-10-2022,127.1351
30-09-2022,126.7384
29-09-2022,125.2023
28-09-2022,124.4319
27-09-2022,124.6406
26-09-2022,123.8437
23-09-2022,126.9671
22-09-2022,128.606
21-09-2022,128.623
20-09-2022,128.8983
19-09-2022,127.8166
16-09-2022,128.0029
15-09-2022,130.8477
14-09-2022,131.5105
13-09-2022,130.9984
12-09-2022,131.2711
09-09-2022,130.1662
08-09-2022,129.8388
07-09-2022,128.9903
06-09-2022,127.812
05-09-2022,126.9883
02-09-2022,126.1091
01-09-2022,124.8265
30-08-2022,124.7127
29-08-2022,123.2418
26-08-2022,123.6562
25-08-2022,123.2572
24-08-2022,122.9131
23-08-2022,122.1378
22-08-2022,121.1594
19-08-2022,121.8963
18-08-2022,123.1031
17-08-2022,122.7003
16-08-2022,122.5798
12-08-2022,122.1465
11-08-2022,122.0436
10-08-2022,121.7895
08-08-2022,120.8529
05-08-2022,119.5001
04-08-2022,119.5351
03-08-2022,119.3671
02-08-2022,119.6709
01-08-2022,118.4285
29-07-2022,115.8262
28-07-2022,115.4212
27-07-2022,114.2238
26-07-2022,113.9363
25-07-2022,114.3251
22-07-2022,114.09
21-07-2022,113.4094
20-07-2022,112.9868
19-07-2022,112.8046
18-07-2022,111.9322
15-07-2022,111.1987
14-07-2022,110.5523
13-07-2022,110.6876
12-07-2022,110.5217
11-07-2022,111.3735
08-07-2022,110.3205
07-07-2022,110.0959
06-07-2022,109.4531
05-07-2022,108.9019
04-07-2022,108.086
01-07-2022,107.2511
30-06-2022,107.3447
29-06-2022,107.5298
28-06-2022,107.8457
27-06-2022,107.743
24-06-2022,106.563
23-06-2022,105.5826
22-06-2022,104.2718
21-06-2022,104.8701
20-06-2022,103.2049
17-06-2022,104.8911
16-06-2022,105.836
15-06-2022,107.9569
14-06-2022,107.7655
13-06-2022,108.1973
10-06-2022,110.3611
09-06-2022,110.773
08-06-2022,110.696
07-06-2022,110.8741
06-06-2022,111.468
03-06-2022,111.6854
02-06-2022,113.0447
01-06-2022,113.0469
31-05-2022,111.3985
30-05-2022,110.8854
27-05-2022,109.1239
26-05-2022,109.0641
25-05-2022,108.4736
24-05-2022,110.3592
23-05-2022,110.7194
20-05-2022,110.5206
19-05-2022,109.1737
18-05-2022,110.4242
17-05-2022,110.5126
16-05-2022,108.381
13-05-2022,107.0481
12-05-2022,106.8265
11-05-2022,108.1924
10-05-2022,109.6278
09-05-2022,111.1072
06-05-2022,111.917
05-05-2022,113.3928
04-05-2022,113.5479
02-05-2022,115.6675
29-04-2022,116.4371
28-04-2022,117.2654
27-04-2022,116.3239
26-04-2022,116.5381
25-04-2022,115.7364
22-04-2022,116.9877
21-04-2022,117.0681
20-04-2022,116.0793
19-04-2022,116.0671
18-04-2022,117.0086
13-04-2022,117.5522
12-04-2022,117.6272
11-04-2022,118.7434
08-04-2022,118.159
07-04-2022,117.3808
06-04-2022,117.9615
05-04-2022,117.6729
04-04-2022,116.1819
01-04-2022,114.8655
31-03-2022,113.3881
30-03-2022,113.3938
29-03-2022,112.833
28-03-2022,111.3773
25-03-2022,111.8414
24-03-2022,112.129
23-03-2022,112.0594
22-03-2022,111.8136
21-03-2022,111.8034
17-03-2022,112.1278
16-03-2022,111.4996
15-03-2022,110.7915
14-03-2022,111.3776
11-03-2022,110.3959
10-03-2022,109.8399
09-03-2022,108.7536
08-03-2022,107.1074
07-03-2022,106.6562
04-03-2022,108.4432
03-03-2022,109.9523
02-03-2022,109.7898
28-02-2022,109.8735
25-02-2022,109.1447
24-02-2022,105.5919
23-02-2022,109.8892
22-02-2022,109.2415
21-02-2022,110.5555
18-02-2022,112.6163
17-02-2022,113.0094
16-02-2022,113.4702
15-02-2022,112.2859
14-02-2022,111.1649
11-02-2022,114.5805
10-02-2022,116.361
09-02-2022,116.6628
08-02-2022,116.9897
07-02-2022,118.1213
04-02-2022,118.1779
03-02-2022,117.9384
02-02-2022,118.2925
01-02-2022,116.8615
31-01-2022,115.1383
28-01-2022,113.7542
27-01-2022,113.4644
25-01-2022,114.9265
24-01-2022,113.8388
21-01-2022,118.8871
20-01-2022,120.1311
19-01-2022,120.1682
18-01-2022,120.3738
17-01-2022,121.889
14-01-2022,121.5144
13-01-2022,120.6145
12-01-2022,120.503
11-01-2022,119.2122
10-01-2022,119.259
07-01-2022,118.0578
06-01-2022,118.078
05-01-2022,117.8449
04-01-2022,117.9937
03-01-2022,117.8295
31-12-2021,116.5135
30-12-2021,115.0392
29-12-2021,115.107
28-12-2021,114.187
27-12-2021,113.1013
24-12-2021,113.0034
23-12-2021,114.0603
22-12-2021,113.5008
21-12-2021,112.1347
20-12-2021,111.4291
17-12-2021,114.4182
16-12-2021,115.5621
15-12-2021,116.7334
14-12-2021,116.5661
13-12-2021,116.6731
10-12-2021,117.0295
09-12-2021,116.4189
08-12-2021,115.9955
07-12-2021,115.5693
06-12-2021,114.2375
03-12-2021,115.4989
02-12-2021,115.1803
01-12-2021,114.5225
30-11-2021,114.6061
29-11-2021,112.0406
26-11-2021,113.7581
25-11-2021,117.3365
24-11-2021,116.9382
23-11-2021,115.7625
22-11-2021,114.5634
18-11-2021,116.9958
17-11-2021,118.1513
16-11-2021,118.6213
15-11-2021,119.239
12-11-2021,119.2912
11-11-2021,118.4235
10-11-2021,117.9059
09-11-2021,117.9077
08-11-2021,117.3055
03-11-2021,115.5222
02-11-2021,115.5178
01-11-2021,114.2579
29-10-2021,113.6715
28-10-2021,113.475
27-10-2021,114.1178
26-10-2021,113.5163
25-10-2021,111.9962
22-10-2021,113.4348
21-10-2021,113.8861
20-10-2021,113.4912
19-10-2021,116.2545
18-10-2021,117.5222
14-10-2021,116.6919
13-10-2021,116.4436
12-10-2021,115.2274
11-10-2021,115.1336
08-10-2021,114.3972
07-10-2021,113.9512
06-10-2021,112.5383
05-10-2021,112.8715
04-10-2021,112.8335
01-10-2021,110.9385
30-09-2021,110.1672
29-09-2021,109.4882
28-09-2021,109.4454
27-09-2021,109.313
24-09-2021,109.5436
23-09-2021,110.2011
22-09-2021,109.0144
